Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-L9-A50W-01A	0.1165067007795	0	0.213047960660472	0.0268030904156137	0	0.141467447710545	0	0.0315653738943395	0.0326900963268618	0	0	0.0215700323780823	0.00591215337672261	0.026440268450869	0.0484185255933564	0.0288692707196647	0.159435451327259	0	0.146594146187089	0	0	0.000679482179624597	0	0.610080572754238	0.808379576076802
TCGA-L9-A743-01A	0.014850226235379	0.0287301246006892	0.211179361062308	0.0975052454473531	0	0.121612785936469	0.0826588882539506	0.0223409322858307	0.00263995886282212	0	0	0.00880760410964134	0.0043863817097259	0.0883496183709722	0.0373684194754784	0.0831469090033422	0.0342435423539006	0.0633300289635679	0.0846776512692815	0	0	0.0141723220592884	0	0.443271063108605	0.896182603771232
TCGA-L9-A7SV-01A	0.0926674432510541	0	0.105397468675922	0.118885652285545	0	0.202608384102582	0	0.0376134257307308	0.0454355773222435	0.0270287959339625	0	0.0426497500177135	0	0.00353550499781848	0.0715793586423807	0.121470769336022	0.0173775372705416	0.0131191294192348	0.0441591010533837	0	0.0564721019608655	0	0.01	0.278900418423876	0.972791205192071
TCGA-L9-A8F4-01A	0.0715702641707543	0	0.209603932588557	0.167864788469162	0	0.0722974995390085	0.0921864173337905	0.0124497323207008	0.0863570051807443	0	0	0	0	0.145985765224055	0.0398526120723864	0.0932738174952774	0	0	0.00548597551047921	0	0	0.00307219009508528	0	0.500571610345551	0.865571993938461
TCGA-MN-A4N4-01A	0.0373932221756527	0	0.204266006861868	0.0693330274955693	0	0.0293861454006114	0.0522536244129303	0.000151367481932487	0.0143778767279972	0	0	0	0	0.400507749020879	0.0268360365558779	0.0771770603254021	0	0	0.0853851159115784	0	0	0.00293276762970044	0	0.452476091589138	0.893841738066305
TCGA-MP-A4SW-01A	0.184118272812438	0	0.274903219290477	0.0486518808429813	0	0.123350260898275	0.0136813886675648	0.00697696574407187	0.0361835627714709	0	0.0175270546755426	0.00893008336872982	0.0183335429636497	0.106497794157484	0.00475507965552116	0.108019141295374	0	0.0170018901744387	0.0288275356445237	0	0	0.00224232703745804	0	0.669216045941633	0.752987029839147
TCGA-MP-A4T4-01A	0	0.0149147071530542	0.110529063863808	0.171761271647448	0	0.0935075678931169	0.0726047810342337	0.0515188785752507	0.0456473872156314	0	0.0580800706303108	0	0.000376053476354771	0.129819405456148	0.112094348497346	0.102983681177564	0.00119293995564037	0.00261033262439662	0.0323595107996961	0	0	0	0.01	0.216233709490632	1.00051344110073
TCGA-MP-A4T6-01A	0.135777138229663	0	0.110833126749352	0.0583228044506172	0	0.151702829993618	0	0.038861632459894	0.068111124736527	0	0	0.0157011987240576	0	0.274318640442749	0.0483065124207474	0.0529589105071894	0	0	0.0423445119688422	0	0	0.00276156931674381	0	0.428667741456064	0.903132463150903
TCGA-MP-A4TD-01A	0.148756111876735	0	0.368682086091885	0.0227340000422712	0	0.0899087804338636	0.00109584680428998	0.0191307590954196	0.0179874871201716	0	0	0.0141176430197973	0	0.192360880227686	0.00971193184547943	0.0597535893668797	0.0100980491664843	0	0.0443110350188147	0	0	0.00135179989022308	0	0.613753724847119	0.789093310154593
TCGA-MP-A4TH-01A	0.145771989402757	0	0.293376063762192	0.100389999699452	0	0.150755591633787	0.0110140847744234	0.0284652139756612	0.0460473301819543	0	0	0.00338289760488081	0	0.0602209222656999	0.0208213832481869	0.0788202117708542	0.0278195019770583	0.0120363761515374	0.0192372278386023	0	0	0.00184120571295328	0	0.632915683690833	0.777772682840435
TCGA-MP-A4TJ-01A	0.0665518268470071	0	0.262093550091565	0.104294293085904	0	0.147132282955665	0.111543398472866	0.0245555983233158	0.0102964477072567	0	0.0249554614211786	0	0	0.10151789344909	0.0622508274241232	0.0458425326771608	0.0261304051619217	0	0.00725225812491774	0	0	0.00558322425802809	0	0.507609395920145	0.861108546603594
TCGA-MP-A5C7-01A	0.0451894965978605	0	0.156392299523755	0.0455292335861839	0	0.197880393417023	0	0.0363782236045955	0	0	0.0141715866493104	0.0947811707227841	0.052029262201366	0.114274471161443	0.039392986791976	0.0848157133963816	0.0162086256331451	0.080236093045977	0	0	0.0227204436681992	0	0.01	0.286819209633508	0.96757311851871
TCGA-NJ-A4YF-01A	0.105881590729172	0	0.200773485655952	0.068948786413792	0	0.0722930624227071	0	0.0476908471825208	0.0387288665671982	0	0.0240889630153141	0	0	0.273768879365598	0.0309450235500604	0.101950195007543	0.000667699633886948	0	0	0.0288784851298976	0	0.00538411532635835	0	0.524542925230798	0.851314992912545
TCGA-NJ-A4YG-01A	0.0411409210844602	0	0.0918121149712025	0.0532568095402781	0	0.1696288416108	0.0150420392675724	0.071089265735349	0.0306449716323185	0	0.000572409950497753	0.0124347177166979	0.0118488678765531	0.0619320964383957	0.0321719604783272	0.145202744710995	0.152729144578152	0.0267679712988217	0.0691874827936962	0	0	0.0145376403158826	0.01	0.349334575323405	0.936706674701925
TCGA-NJ-A4YQ-01A	0	0.0881955449311389	0.18651511880202	0.15219811862116	0	0.0327544776819441	0.0405647550299849	0.0710617156150406	0.05761023734226	0.00823065953071881	0	0.00418413990166818	0	0.193217933053553	0.0470267609674578	0.0891375762970971	0	0	0.0264491646152635	0	0	0.00285379761069353	0	0.526519205444861	0.852235749623439
TCGA-NJ-A7XG-01A	0	0.0389750747521341	0.159270396057506	0.0300412528889324	0	0.247385898665516	0	0.00988968212835429	0.0307107030244091	0	0	0.0687823613531281	0.00586003271835166	0	0.0117626036912516	0.0830589095537638	0.0746346503791451	0.0653525646342918	0.174275870153216	0	0	0	0.01	0.209714089387491	0.996750684187743
TCGA-O1-A52J-01A	0.0069783346418855	0.0135406079784	0.017822514079595	0.0246190513784091	0	0.0820783688724715	0	0	0.0308433068818988	0	0	0.0389347689748394	0.188123048621267	0.0637397793083871	0	0.335797642482985	0.0245961634851963	0.0660205755677219	0.0915856573267316	0	0.0153201804002115	0	0.01	0.209704043162843	1.0002694306397
TCGA-S2-AA1A-01A	0.148098814446504	0	0.32226687664032	0.0437429717881697	0	0.189323982977035	0.0218839582170967	0.0347058301306931	0.0254172186085747	0	0	0.0008711784048815	0.000232555827880584	0.083961890061334	0.0303587721518524	0.017359194432644	0.0359654622719402	0	0.0458112940410736	0	0	0	0	0.539824051253463	0.841746561134463
TCGA-05-4250-01A	0.0193597982076544	0	0.0773898401556311	0.122907139455055	0	0.141393850754371	0.0623129569331844	0.0738368686453087	0	0	0	0.0606231244076588	0.00904585109515427	0.0403615045603612	0.0875241957347388	0.168532893176527	0.0286734305414664	0.00476784111859418	0.0704597530150883	0	0.0207555164850149	0.0120554357141914	0.01	0.317463863155451	0.951226595182752
TCGA-05-4382-01A	0.00152841518670536	0.00735804795545757	0.186239826053462	0.0521212655590298	0	0.102235073422924	0.039805625861081	0	0.055963006620989	0	0	0	0	0.200489310630869	0.0649257708114582	0.236080578576154	0.0179058471106545	0	0	0.0159959103446008	0.00241341176624835	0.0169379101003671	0.01	0.310157410613441	0.960513320124808
TCGA-05-4390-01A	0.0235373631072135	0	0.200144919204839	0.0515683703389103	0	0.127342498814828	0.023711752351199	0.00842835199093369	0.00220302139800107	0	0.0330511699200297	0	0	0.331824407000823	0.021570479775621	0.135457455185672	0	0	0	0.0282705436921362	0	0.012889667219793	0.01	0.321816845218803	0.961803450019667
TCGA-05-4397-01A	0.0728473686845584	0	0.0565276472731613	0.0579965189988879	0	0.0656640334935841	0.0719113587705967	0.0042915146047097	0.0288729731846173	0	0.0338320730740062	0	0.00282400070008381	0.071068694584861	0.108359636187549	0.245740024259778	0.0106750541619375	0.0853504100784536	0.051536963761482	0	0	0.0325017281817338	0.01	0.252244972805877	0.979699803126628
TCGA-05-4398-01A	0.0720561751222784	0	0.232707054251134	0.0379115118846027	0	0.109269535572482	0.0382328932111169	0.00570765626945983	0.0171850740489015	0	0.0450814247731518	0	0.0360835550792251	0.0635014428375402	0.0855742441422453	0.171646915737576	0.0560655436281499	0	0	0.0134525548091057	0.00862016247781136	0.0069042561552196	0	0.460467953140101	0.886821210020376
TCGA-05-4402-01A	0.00458493330268086	0.0205316053328784	0.161648808468351	0.0481214201254519	0	0.14294275582313	0	0	0.0353325440444274	0	0	0.0557523682620109	0.00748914775264813	0.0875668717573068	0.0481815622108262	0.167179916972568	0.0388707475043325	0.0244988240232756	0.137357084238949	0	0	0.0199414101811637	0	0.388495781020644	0.920662983953485
TCGA-05-4415-01A	0.0804829533879264	0	0.102989660372191	0.178591653952604	0	0.143955976325022	0.104010253010394	0.0318335872550988	0	0	0.064818531365327	0.014029397105351	0.00459919553212132	0.0588476711232633	0.0711037235105742	0.0728921705274368	0	0.00981444973784349	0.0444500517128311	0	0	0.0175807250820155	0.01	0.347311083666881	0.941249989454301
TCGA-05-4418-01A	0.0972404932365163	0	0.32927608867562	0.0845558919692774	0	0.0761362568580079	0.0915928971033846	0.000471010486745445	0.0292347337790173	0	0.0349432644672983	0	0.00463002193031629	0.0713647070214658	0.0787353118287428	0.0762379107717534	0.00153463637824464	0.00348578632204329	0.0174214010347172	0	0	0.00313958813684899	0	0.50921569207032	0.860573115682961
TCGA-05-4420-01A	0.273096600293694	0	0.323597555032847	0.0341862987396704	0	0.107103586123193	0.00858525678080587	0	0.0341198415072559	0	0	0	0	0.00555255408854861	0.00113615963171135	0.0938626995214107	0.0169392848312204	0	0	0.0174456218014242	0	0.0843745416482189	0	0.561121758332137	0.831994543937618
TCGA-05-4426-01A	0.0919355490775725	0	0.106835733265575	0.0475890461658672	0	0.187143092652342	0	0	0.0498281159450168	0	0.0238232199078448	0	0.0267407102818094	0.243057619399746	0.0270911204883506	0.134699857526393	0.000955952102822236	0	0.031506808876856	0.00286878382564415	0	0.0259243904841601	0.01	0.304372121391254	0.960945615906348
TCGA-05-4427-01A	0.0580856115066436	0	0.168713788841195	0.0621466150598103	0	0.189690581233212	0	0	0.000726600035746946	0	0	0.0711576161561662	0.0205731391383557	0.0599288143787878	0.0461449933643744	0.144746627536346	0.0819626687994465	0.0187502299245738	0.0561674711901147	0	0.0146396478261391	0.00656559500908861	0	0.414313767532261	0.909263329785994
TCGA-05-4432-01A	0.082594936024669	0	0.307354675675156	0.0777185893979081	0	0.0558550136771511	0.0364448256049758	0.00732070058212884	0.0448933347703873	0	0.0106570094842403	0.00938364778592643	0	0.190938223090012	0.0848236958016498	0.0668999436096109	0	0	0.00929463012086875	0.000475609039009754	0	0.0153451653363069	0	0.498522970415645	0.866730699408927
TCGA-05-4434-01A	0.0389934074863045	0	0.0322734538396854	0.0455176469081398	0	0.185096395974347	0.057173279535284	0	0.0467957131960217	0	0.0434949527672164	0	0	0.157334139021779	0.146720867540144	0.14073105526696	0.0434716597006032	0	0.0561999403691087	0	0	0.00619748839440678	0.01	0.313670853519809	0.955555040988751
TCGA-05-5428-01A	0.00711210076394988	0.00216680726109812	0.0354226404106772	0.0484805014127061	0	0.0707417182423727	0	0	0.0291607665427385	0.0137973785107459	0	0.0180349351493851	0.00106230332347068	0.0802625302028793	0.0293244973361294	0.313694721078501	0.134426114270972	0	0.149327068246061	0	0.0339380175306256	0.0330478997176873	0.01	0.358560354182902	0.934376951464695
TCGA-05-5429-01A	0.174676170448155	0	0.291072661979222	0.0131168891863459	0	0.207035323052045	0	0	0.00314460854322642	0	0	0.00907868636932544	0	0.0396204095362731	0.0249691253860424	0.12319109041168	0.0217778727744591	0.00622099836099659	0.0702092494771673	0.00138251631051494	0	0.0145043981645472	0	0.578336415243589	0.815765085589145
TCGA-35-4122-01A	0.00451747203135326	0.00269033112778378	0.184135546531949	0.105906624967134	0	0.0604093004854495	0.0826061891471355	0.032962583457304	0.00884054229026206	0.0167037222255732	0.0160256562115329	0	0.0211928641731924	0.0608410054622997	0.0647372730828699	0.184334393198621	0.0868047836903548	0.00791447223271504	0.0334850472352686	0	0.00669471355797513	0.0191974788912266	0.01	0.35115408632477	0.93653868851115
TCGA-35-4123-01A	0	0.0285728244879555	0.0537161279653071	0.34130476700801	0	0.00657812487063689	0.109592672348619	0.0519952759940156	0.00154616539356226	0	0	0.0180842376168147	0	0.10971057317936	0.0406008008429951	0.15742067659315	0.0334301330027378	0.000709792644629754	0.0381749289784294	0	0	0.00856289907377647	0	0.369214778401839	0.930757920519072
TCGA-35-5375-01A	0.00220187986554357	0.0227906216808056	0.177411172406815	0.190071220280871	0	0.0240312942411513	0.0645308666808306	0.0303979553471535	0.0411974115285825	0	0	0	0.0115550942321484	0.0395780834615841	0.106198794415639	0.16023847404524	0.0330027766058787	0.00606307321118761	0.0878384570275304	0	0.00289282496903924	0	0.01	0.36668839877213	0.930742829717381
TCGA-38-4625-01A	0.0038062264432445	0.0171613226445939	0.117307753015562	0.101325143486042	0	0.125501987358697	0.0431486097057447	0.0198401027100125	0	0	0.00856982537730534	0.00594882163060098	0.00232199145718685	0.152199493525333	0.0901578747239188	0.187084714109653	0	0.0350869787988758	0.0688552970497616	0	0.0122121915334419	0.00947166643002637	0.01	0.338426343359667	0.942703077775932
TCGA-38-4629-01A	0	0.0179275763642874	0.102293447529261	0.0778795149105651	0	0.200127198061556	0.0454807488807889	0.0179243601138193	0	0	0	0.0273499210665985	0.0125093889453672	0.132269661786629	0.0793167385745517	0.218002916111753	0.015825623684916	0	0.0114132540499256	0	0.021902816765761	0.0197768331542196	0.01	0.254218540239866	0.979268015081908
TCGA-38-4630-01A	0.0881149445440233	0	0.0836841236332365	0.120125631060463	0	0.213787771196417	0.000561508805911914	0.00486602925825204	0	0	0	0	0	0.23062723715417	0.0887334434819644	0.154747195979448	0	0.000913496434389235	0	0.0138386184517252	0	0	0.01	0.275851439421193	0.977207984965816
TCGA-38-4631-01A	0.0796467670790038	0	0.240715227678478	0.107164771258024	0	0.0871071662736494	0.0548681596365708	0	0	0	0.00720158485568987	0.00778279045982403	0	0.133488855640027	0.0878220960922602	0.0956407236535092	0	0	0.0339966001824843	0	0.00546848741694506	0.0590967697735344	0	0.437684162590164	0.898770913910233
TCGA-38-4632-01A	0.002639006312683	0.0295756596156646	0.0645458809717435	0.0272155332718303	0	0.0960592411070095	0.139675406836562	0.0153479995734621	0.00461300711739106	0.0521277339866291	0	0	0.0136614038802726	0.0027115949629894	0.0561401378849933	0.236904127307718	0.136440819048666	0.0377995886387437	0.0704023945900023	0	0	0.014140464893639	0.01	0.302467156867102	0.954287350783289
TCGA-44-2662-01A	0.00509394680059288	0	0.12655236565543	0.00617504195786011	0	0.0906958301699509	0.0503585795414521	0	0.00626658656503739	0.000229946003285501	0.00558154358100157	0	0.108432339852631	0.275483995228557	0.0401607601240027	0.146499671775108	0.0182148887463402	0	0.0347546359436931	0	0.0279956161132867	0.0575042519417707	0.01	0.294379202784956	0.968340423378477
TCGA-44-2662-01B	0	0	0.0145666415761727	0	0	0.230110172843866	0.0587924678127995	0.000904652073861263	0	0	0.0283179033917704	0	0.0367522735180399	0.0790263687098386	0.0219149141236037	0.21236647641961	0	0.0348114195148038	0.0380305122056722	0	0.191067204496437	0.0533389933135257	0.01	0.179075464319604	1.00619676501182
TCGA-44-2668-01A	0.0443036115529451	0	0.0431111007459425	0.0930709842797247	0	0.112681877382991	0.127390911897001	0	0	0	0.025662308950148	0	0.0142749444935671	0.248727232412407	0.0814901172840261	0.0569130977765959	0	0	0	0.126565023853786	0	0.0258087893708648	0.01	0.27893745612279	0.973270174653524
TCGA-44-2668-01B	0.0306829165874341	0	0.0180039147157556	0.0289516035457552	0	0.228351950999867	0.106215810710236	0	0	0	0.0412173151702874	0	0.030283486778867	0.1553121226232	0.152907757676466	0.0934284866345909	0	0.00220796189602216	0.0175805550316299	0	0.0604834332202891	0.0343726844095997	0.01	0.228320940362914	0.994317373910705
TCGA-44-3917-01A	0.0446960249954178	0	0.204526354584814	0.101707177828658	0	0.0329524116803716	0.176933683370998	0.00744361148269222	0	0.00587062041684643	0.0214309620708321	0	0	0.00630445012510538	0.0492062859692737	0.160049769638459	0.102397692932281	0	0.0394296179985097	0	0.0252273500501174	0.0218239868556241	0	0.483224080084299	0.878768141719034
TCGA-44-3917-01B	0.0445638153799671	0	0.0894236088183455	0.0111315444514373	0	0.339546331966034	0.0793334705907202	0.00100773771998384	0	0	0.039865048079645	0	0.00179314828199971	0	0.0617409590060009	0.244854396241522	0.0346053837854675	0	0.0346847200233193	0	0.017449835655557	0	0.01	0.25849879733068	0.9758514709064
TCGA-44-3919-01A	0.0336922189203305	0	0.0987867076576827	0.0902676586868403	0	0.210311691850567	0.0175654959528417	0.0149343492581482	0.038746605631262	0	0	0.0148641425493684	0	0.0889985981060213	0.107538950219152	0.101514479498098	0.0879956775468579	0	0.0871515822148477	0	0	0.00763184190798225	0.01	0.284225775639327	0.965177071616159
TCGA-44-5643-01A	0.129429203657071	0	0.0870787426571646	0.146346491732529	0	0.0968935802170706	0.170915219847702	0	0	0	0.0325704460860101	0	0.0103207409157326	0.115176158328511	0.0428076009372623	0.0829621922074601	0.03518386004108	0.0268202266133005	0.0234955367591059	0	0	0	0	0.424010867748065	0.905085659967482
TCGA-44-6774-01A	0.00336301333608919	0.00525156773392346	0.0854919745281392	0.0169844712735119	0	0.19899963579797	0.0550310033178928	0	0.0628800656115762	0	0.0304143888171788	0	0	0.233883417112183	0.0279039445924796	0.22368934818372	0.0127537415530478	0.00976988515433441	0.00575939932230693	0.00711832492741847	0	0.020705818738229	0.01	0.179567385929913	1.01677339643107
TCGA-44-6775-01A	0.119823275043151	0	0.1509044415032	0.0327574683369095	0	0.074208490288044	0.0246213924629592	0	0.0630981029229128	0	0	0	0.0219276195629687	0.228644502234538	0.0149827759173402	0.112585493759418	0.0787545310380411	0.0103206179568837	0.042790974384078	0	0.0110201071574162	0.0135602074321392	0	0.419633128667914	0.907449463009153
TCGA-44-7660-01A	0.0577343397541458	0	0.14169673983112	0.123764450876419	0	0.120625920615548	0.0195422312405856	0.0575245254227819	0.0546416102300527	0	0.0140835502037916	0	0	0.0978988166776997	0.090903001497493	0.148840745335111	0.0581843919523189	0	0.0101960354460341	0	0	0.0043636409168985	0	0.370910507541921	0.929520469171865
TCGA-44-7661-01A	0.0227689433075906	0	0.00355128395199785	0.0471590020009173	0	0.185259699965269	0.142061718585799	0.00716278034276651	0.00992615964122301	0	0.000194601031043886	0.00701278630368189	0.0547149816908312	0.0837473427737347	0.0616021010091312	0.123668993366572	0.0771700535387067	0.116533334076485	0.0505466310063647	0	0	0.00691958740788479	0.01	0.323481520896671	0.947910926863434
TCGA-44-7662-01A	0.0222770355338303	0	0.119590978753028	0.0757076223307186	0	0.178683421368848	0.0558213986025086	0	0.00726700770877193	0	0.0279269007974257	0	0	0.224400829510122	0.0565215453514748	0.184936128675443	0	0	0.0385353836378376	0	0	0.00833174772999065	0.01	0.241252284264592	0.987298322089064
TCGA-44-7667-01A	0.0243932665998067	0	0.124575509005015	0.0750906342353383	0	0.0970097349744302	0.117250470363803	0	0	0	0.0397667550261993	0	0	0.299473153972608	0.0598575930883111	0.111642725039435	0.000749876918105653	0	0	0.0405885529028525	0	0.00960172787409459	0.01	0.266232859656725	0.980467214392123
TCGA-44-7669-01A	0.0559901821774183	0	0.0708173220183406	0.0731536961344219	0	0.195845184567357	0.0502534954601226	0	0	0	0.0116135169476393	0.00791359533113476	0.00959355743774829	0.0848805175569782	0.138590873213586	0.185492210716497	0.0317670344409386	0	0.0769409434536509	0	0	0.00714787054416612	0.01	0.268257601622336	0.972927899196157
TCGA-44-7670-01A	0.0183761926567528	0.0212492790872086	0.0813401810854532	0.158828992019344	0	0.0545621696186501	0.116445835519608	0.0410785329964541	0	0	0	0.0272149278229904	0.00512862814671342	0.269101907892537	0.0749113480121717	0.0436851096509263	0.0399649044254948	0	0.0413824184535133	0	0.00672957261218229	0	0.01	0.254422033040617	0.981480081590841
TCGA-44-8117-01A	0.13244324294629	0	0.116730111271323	0.0638812609114749	0	0.197761746786477	0.0153285680407204	0.0314055321242237	0.00909562674314924	0	0	0	0	0.182018403148952	0.0653373385055154	0.149612943750588	0	0.00276417980430225	0.0193891666193128	0.0142318793476715	0	0	0	0.47548176220599	0.879450640378563
TCGA-44-8119-01A	0.157275148664703	0	0.297232345641753	0	0	0.0656673860098373	0.0180608457903216	0.0342222029526163	0	0.0314091205573434	0.00292630893747275	0.0178262498104107	0	0.220118027235778	0.0362385994272181	0.107334070295232	0	0	6.18442188376693e-05	0	0	0.0116278504584758	0	0.514705351948561	0.858158774491795
TCGA-44-A47B-01A	0.00743256515285565	0	0.02719374219624	0.169466004086282	0	0.082971318404427	0.0955873487637545	0.0257193050134063	0.0194543854680188	0	0.00219008988491365	0.00938404875181555	0	0.158043177655293	0.0460511961540559	0.139273376825999	0.074185996023903	0	0.143047445619036	0	0	0	0.01	0.23514044185348	0.984195740092829
TCGA-44-A4SS-01A	0.0108802125740594	0	0.0259938513984691	0.190648551744023	0	0.21498110649752	0.0803020299188606	0	0	0	0	0.016572034951538	0.00737636266788377	0.0537301995182813	0.0738775335179396	0.196321396796572	0.00813772506697924	0.0125359092534744	0.098830534127613	0	0.00582284759796589	0.00398970436882026	0.01	0.192744517386135	1.00632612006436
TCGA-44-A4SU-01A	0.128066957642091	0	0.413044520137362	0.0233411112283214	0	0.0895264592858473	0.0158109615690943	0.0577238861141235	0.0163963036786271	0.00347226755403718	0.00144456127507125	0	0	0.0777476112305637	0.0497346095142142	0.00947485185885592	0.0645456997923326	0.013937452568841	0.0357327465506172	0	0	0	0	0.666479182465711	0.74538805553005
TCGA-49-4486-01A	0.143364564470106	0	0.247687423863564	0.113846250857213	0	0.184972430993795	0.0266988942054264	0.0171269994425642	0.0207801284510852	0	0	0.0095293405523684	0.00540546871837093	0	0.0324084635498759	0.0815113268472919	0.0487458484587961	0.021056542819489	0.0216478090182137	0	0.0251593617188047	5.91460330349549e-05	0	0.477090456339113	0.878686444583146
TCGA-49-4488-01A	0.00660789214603109	0.00965210390518184	0.100019733200221	0.141080784146472	0	0.146632977202461	0.0423916379288355	0.0329337946585265	0.0371362792599625	0	0.0151826539058404	0	0	0.130903389831088	0.0722750659375735	0.102115602535543	0.143097554095911	0	0.00994045514235033	0.00648598245184325	0	0.0035440936521592	0.01	0.227249310190212	0.990055876470276
TCGA-49-4490-01A	0.117891151351222	0	0.0358426130280377	0.099346508009738	0	0.186323927384355	0	0	0.136548683281856	0	0	0.00320297620650953	0	0.23962949591677	0.0584968523988771	0.0825360699337646	0	0.00799449850265957	0.0321872239862103	0	0	0	0.01	0.300827339564817	0.96537361814256
TCGA-49-4494-01A	0.00982340500408345	0	0.0874496638989794	0.168357690474641	0	0.06941791583739	0.0829815057401063	0.0427811524837957	0.0162694588565219	0	0.00444651379125979	0	0.00833226114892339	0.0900666256459861	0.0689297610238781	0.128046418376492	0.156002740618198	0.00548814698844965	0.0537115154986434	0	0.00708985227114237	0.000805372341510181	0.01	0.21649151077392	0.989481599051542
TCGA-49-4505-01A	0.0704102394658121	0	0.188115247754926	0.107752335886176	0	0.0969193370980477	0.046436788166697	0.0233937020469725	0.0256805236010759	0	0	0.0131972920003907	0.0174685858624313	0.0219209040342091	0.0402581607702699	0.0719580187666952	0.110986542232782	0.0506620441771347	0.107396500399165	0	0	0.0074437777372139	0	0.526671759425697	0.857767942823914
TCGA-49-4506-01A	0.00421619745883808	0.0143533166431417	0.128433818601967	0.316932994274539	0	0.0123695922378373	0.138517264295706	0.0313577624786437	0.0094211864026381	0.0162806042469491	0	0	0	0.0605536021206557	0.070222870881079	0.102039812464056	0.0685738256152711	0.000411061825774259	0	0.00514839322414706	0.0146960635771623	0.00647163365159355	0.01	0.316916424333887	0.95493030428676
TCGA-49-4507-01A	0.000849822335490463	0	0.122854698636754	0.297466817227084	0	0	0.214786466151369	0.0170260515253471	0.0427149309577274	0	0.00984074217820334	0.0263951434481903	0.00319944302037512	0.0547491285317807	0.0521151876895892	0.0891259494224182	0.00936836738329756	0	0.0595072514923742	0	0	0	0.01	0.259354831915535	0.982181745127018
TCGA-49-4512-01A	0.0294342149333619	0.031210160424724	0.0555742280031962	0.0341115016293888	0	0.0716933900193235	0	0	0.123170653720777	0.00265760616536661	0	0	0.0492966710574761	0.191959673050667	0.031257789668028	0.21479558454709	0.0250355800263057	0.0392894113426549	0.10051353541164	0	0	0	0.01	0.321300697852475	0.950386913126586
TCGA-49-6742-01A	0.0164659366811234	0	0.0788383183510696	0.156475330265759	0	0.122367277537648	0.011919748279485	0.0329269994796441	0	0	0.0102504333617549	0.0379985798769085	0.0289216659733503	0.0706335006764599	0.0292493441115626	0.18446413498083	0	0.103153201363695	0.058636583831325	0	0.0531722708445762	0.0045266743848075	0.01	0.197027127849028	0.998797037652484
TCGA-49-6743-01A	0.101392774623613	0	0.196141125957492	0.0799626125599134	0	0.158696252626236	0.0288588517828898	0.00279697957413291	0.0202417100897444	0	0.00146853388007226	0.0100219920815284	0.00429691911262437	0.167827482446563	0.059579314543347	0.102673659300406	0.00834229613179294	0	0.0536930780252966	0	0	0.00400641726434781	0	0.523040873687905	0.854549068289702
TCGA-49-6745-01A	0.00894727464451837	0	0.0290766876876666	0.165527468055255	0	0.159773248341338	0.075652749309779	0.0179624762321533	0	0	0	0.0244399377589715	0.0408705818795493	0.114067927969966	0.0751424171541231	0.111816302511437	0.0335490091801283	0.00817192164700411	0.117656813684778	0	0.0149198769330818	0.00242530701024972	0.01	0.262770975546129	0.973331718828944
TCGA-49-6761-01A	0.0449864806074044	0	0.0858959756004081	0.0971348611699875	0	0.135382954334505	0.177787165964204	0.0313495188570884	0	0	0	0.0668569911769876	0	0.0939314096776231	0.0728607230350758	0.101344728953432	0.0246994388848168	0	0.0628589942886813	0	0	0.0049107574497859	0.01	0.268129639913807	0.97222898325453
TCGA-49-6767-01A	0.0111451776247544	0.00645040926985758	0.0193316049332207	0.135263219375087	0	0.121788742639331	0.0850409278234771	0.00725876500173766	0.0504406622430977	0	0	0.073617665899664	0	0.253463474587558	0.0890253547949678	0.0879078805730183	0	0	0.0592661152342283	0	0	0	0	0.374036722509045	0.930163969037234
TCGA-49-AAQV-01A	0.0813312147030177	0.00220961111649137	0.136027424521713	0.0903655203938031	0	0.137380555149717	0.0227750846599035	0.0146457546133442	0.0921537751152672	0	0.000733592254279966	0.000345668785642714	0	0.237687617238545	0.0593336876735525	0.06926491004899	0.00894352065662627	0.00948796072805738	0.0373141023410492	0	0	0	0	0.461104896603314	0.886669831389371
TCGA-49-AAR3-01A	0.0244504430700195	0	0.116702688531599	0.181072600120486	0	0.0454731645433518	0.0866505811322999	0.03530131942313	0.02519523607675	0	0	0.033918960335634	0	0.186372757072105	0.0809766646746932	0.125904684689684	0.0237303584150565	0	0.0300027147025287	0	0.0042478272126621	0	0.01	0.302566852672812	0.959807347872464
TCGA-49-AAR4-01A	0.0341418299757773	0	0.120429159261197	0.39231156327511	0	0	0.041637769717269	0.0595239833196231	0.0548759354676513	0.0513373644637606	0	0	0	0.104569605374558	0.0466641532912352	0.0705152840567687	0.0054566648286537	0	0.00654210799560669	0.00854015298362666	0	0.0034544259891625	0.01	0.301597872067505	0.973651475290742
TCGA-49-AAR9-01A	0	0.0066996478033619	0.105474526021917	0.0312089916779866	0	0	0	0.0847192317356737	0.019982350957878	0.111375132900071	0	0.040579212463533	0	0.4454540001557	0.0602004484745457	0.0482501856687225	0	0.0396338123712465	0.006422459769363	0	0	0	0	0.378664274877939	0.936364638508584
